118100 8 0 0 0 960 0 0 0 0
113000 8 0 0 0 24 0 0 0 0
113010 8 0 0 0 41 0 0 0 0
113020 8 0 0 0 77 0 0 0 0
113030 8 0 0 0 133 0 0 0 0
113040 8 0 0 0 206 0 0 0 0
113050 8 0 0 0 280 0 0 0 0
113060 8 0 0 0 392 0 0 0 0
113070 8 0 0 0 537 0 0 0 0
113080 8 0 0 0 734 0 0 0 0
113090 8 0 0 0 886 0 0 0 0
114000 8 0 0 0 0 0 10 0 0
114010 8 0 0 0 0 0 15 0 0
114020 8 0 0 0 0 0 17 0 0
114030 8 0 0 0 0 0 28 0 0
114040 8 0 0 0 0 0 39 0 0
114050 8 0 0 0 0 0 44 0 0
114060 8 0 0 0 0 0 64 0 0
114070 8 0 0 0 0 0 108 0 0
114080 8 0 0 0 0 0 128 0 0
114090 8 0 0 0 0 0 164 0 0
117000 8 0 0 0 0 0 10 0 0
117010 8 0 0 0 0 0 15 0 0
117020 8 0 0 0 0 0 17 0 0
117030 8 0 0 0 0 0 28 0 0
117040 8 0 0 0 0 0 39 0 0
117050 8 0 0 0 0 0 44 0 0
117060 8 0 0 0 0 0 64 0 0
117070 8 0 0 0 0 0 108 0 0
117080 8 0 0 0 0 0 128 0 0
117090 8 0 0 0 0 0 164 0 0
118000 8 0 0 0 16 0 0 0 0
118010 8 0 0 0 24 0 0 0 0
118020 8 0 0 0 28 0 0 0 0
118030 8 0 0 0 41 0 0 0 0
118040 8 0 0 0 62 0 0 0 0
118050 8 0 0 0 77 0 0 0 0
118060 8 0 0 0 156 0 0 0 0
118070 8 0 0 0 280 0 0 0 0
118080 8 0 0 0 446 0 0 0 0
118090 8 0 0 0 736 0 0 0 0
120000 8 0 0 0 0 0 0 0 0
120020 8 191 0 0 18 0 0 0 0
120040 8 247 0 0 28 0 0 0 0
120060 8 303 0 0 41 0 0 0 0
120080 8 364 0 0 60 0 0 0 0
120090 8 404 0 0 77 0 0 0 0
120120 8 488 0 0 156 0 0 0 0
120150 8 596 0 0 280 0 0 0 0
120180 8 680 0 0 446 0 0 0 0
120210 8 811 0 0 736 0 0 0 0
121000 8 0 0 0 0 0 0 0 0
121020 8 191 0 0 0 0 10 0 0
121040 8 247 0 0 0 0 17 0 0
121060 8 303 0 0 0 0 28 0 0
121080 8 364 0 0 0 0 39 0 0
121090 8 404 0 0 0 0 44 0 0
121120 8 488 0 0 0 0 64 0 0
121150 8 596 0 0 0 0 108 0 0
121180 8 680 0 0 0 0 128 0 0
121210 8 811 0 0 0 0 164 0 0
130000 8 0 0 0 16 0 10 0 0
130010 8 0 0 0 24 0 15 0 0
130020 8 0 0 0 35 0 24 0 0
130030 8 0 0 0 52 0 36 0 0
130040 8 0 0 0 62 0 39 0 0
130050 8 0 0 0 91 0 52 0 0
130060 8 0 0 0 204 0 96 0 0
130070 8 0 0 0 316 0 116 0 0
130080 8 0 0 0 536 0 144 0 0
130090 8 0 0 0 734 0 164 0 0
131000 8 0 0 0 16 0 10 0 0
131010 8 0 0 0 24 0 15 0 0
131020 8 0 0 0 35 0 24 0 0
131030 8 0 0 0 52 0 36 0 0
131040 8 0 0 0 62 0 39 0 0
131050 8 0 0 0 91 0 52 0 0
131060 8 0 0 0 204 0 96 0 0
131070 8 0 0 0 316 0 116 0 0
131080 8 0 0 0 536 0 144 0 0
131090 8 0 0 0 734 0 164 0 0
132000 8 0 0 0 0 0 0 0 0
132010 8 0 0 0 0 0 0 0 0
133000 8 0 0 0 16 0 10 0 0
133010 8 0 0 0 28 0 17 0 0
133020 8 0 0 0 53 0 36 0 0
133030 8 0 0 0 91 0 52 0 0
133040 8 0 0 0 156 0 64 0 0
133050 8 0 0 0 230 0 104 0 0
133060 8 0 0 0 316 0 116 0 0
133070 8 0 0 0 446 0 128 0 0
133080 8 0 0 0 595 0 148 0 0
133090 8 0 0 0 736 0 164 0 0
134000 8 0 0 0 16 0 10 0 0
134010 8 0 0 0 24 0 15 0 0
134020 8 0 0 0 35 0 24 0 0
134030 8 0 0 0 52 0 36 0 0
134040 8 0 0 0 62 0 39 0 0
134050 8 0 0 0 91 0 52 0 0
134060 8 0 0 0 204 0 96 0 0
134070 8 0 0 0 316 0 116 0 0
134080 8 0 0 0 536 0 144 0 0
134090 8 0 0 0 884 0 172 0 0
130100 8 0 0 0 960 0 188 0 0
131100 8 0 0 0 960 0 188 0 0
133100 8 0 0 0 960 0 188 0 0
134100 8 0 0 0 960 0 188 0 0
150000 8 0 0 0 0 0 0 0 0
150010 8 0 0 0 0 0 0 0 0
150030 8 0 23 23 0 0 0 0 0
150050 8 0 33 33 0 0 0 0 0
150070 8 0 52 52 0 0 0 0 0
150090 8 0 76 76 0 0 0 0 0
150110 8 0 132 132 0 0 0 0 0
150130 8 0 204 204 0 0 0 0 0
150150 8 0 278 278 0 0 0 0 0
150170 8 0 390 390 0 0 0 0 0
150190 8 0 536 536 0 0 0 0 0
150210 8 0 734 734 0 0 0 0 0
151010 8 0 0 0 0 0 0 0 0
151030 8 0 25 25 0 0 0 0 0
151050 8 0 36 36 0 0 0 0 0
151070 8 0 54 54 0 0 0 0 0
151090 8 0 78 78 0 0 0 0 0
151110 8 0 134 134 0 0 0 0 0
151130 8 0 207 207 0 0 0 0 0
151150 8 0 280 280 0 0 0 0 0
151170 8 0 392 392 0 0 0 0 0
151190 8 0 538 538 0 0 0 0 0
151210 8 0 736 736 0 0 0 0 0
152010 8 0 0 0 0 10 0 0 0
152040 8 0 0 0 0 17 0 0 0
152060 8 0 0 0 0 28 0 0 0
152080 8 0 0 0 0 39 0 0 0
152100 8 0 0 0 0 52 0 0 0
152120 8 0 0 0 0 64 0 0 0
152140 8 0 0 0 0 104 0 0 0
152160 8 0 0 0 0 116 0 0 0
152180 8 0 0 0 0 128 0 0 0
152200 8 0 0 0 0 148 0 0 0
152220 8 0 0 0 0 172 0 0 0
421000 8 0 0 0 0 0 0 0 0
421010 8 0 0 0 0 0 0 0 0
421020 8 0 0 0 0 10 0 0 0
421040 8 0 0 0 0 17 0 0 0
421060 8 0 0 0 0 28 0 0 0
421070 8 0 0 0 0 36 0 0 0
421080 8 0 0 0 0 39 0 0 0
421100 8 0 0 0 0 52 0 0 0
421120 8 0 0 0 0 64 0 0 0
421130 8 0 0 0 0 96 0 0 0
421140 8 0 0 0 0 104 0 0 0
421150 8 0 0 0 0 108 0 0 0
421160 8 0 0 0 0 116 0 0 0
421170 8 0 0 0 0 120 0 0 0
421180 8 0 0 0 0 128 0 0 0
421190 8 0 0 0 0 144 0 0 0
421200 8 0 0 0 0 148 0 0 0
421210 8 0 0 0 0 164 0 0 0
421220 8 0 0 0 0 172 0 0 0
421230 8 0 0 0 0 188 0 0 0
421240 8 0 0 0 0 200 0 0 0
421250 8 0 0 0 0 208 0 0 0
421260 8 0 0 0 0 220 0 0 0
421270 8 0 0 0 0 236 0 0 0
421280 8 0 0 0 0 268 0 0 0
421290 8 0 0 0 0 288 0 0 0
421300 8 0 0 0 0 312 0 0 0
421310 8 0 0 0 0 340 0 0 0
421320 8 0 0 0 0 372 0 0 0
421330 8 0 0 0 0 452 0 0 0
444000 8 0 0 0 0 0 0 0 0
444010 8 0 0 0 0 0 0 0 0
444020 8 0 16 16 0 0 0 11 0
444030 8 0 23 23 0 0 0 11 0
444040 8 0 27 27 0 0 0 11 0
444050 8 0 33 33 0 0 0 11 0
444060 8 0 40 40 0 0 0 11 0
444070 8 0 52 52 0 0 0 11 0
444080 8 0 60 60 0 0 0 11 0
444090 8 0 76 76 0 0 0 11 0
444100 8 0 89 89 0 0 0 11 0
444110 8 0 132 132 0 0 0 11 0
444120 8 0 154 154 0 0 0 11 0
444130 8 0 204 204 0 0 0 11 0
444140 8 0 228 228 0 0 0 11 0
444150 8 0 278 278 0 0 0 11 0
444160 8 0 314 314 0 0 0 11 0
444170 8 0 390 390 0 0 0 11 0
444180 8 0 444 444 0 0 0 11 0
444190 8 0 536 536 0 0 0 11 0
444200 8 0 593 593 0 0 0 11 0
444210 8 0 734 734 0 0 0 11 0
444220 8 0 884 884 0 0 0 11 0
444230 8 0 960 960 0 0 0 11 0
444240 8 0 976 976 0 0 0 11 0
444250 8 0 1000 1000 0 0 0 11 0
444260 8 0 1032 1032 0 0 0 11 0
444270 8 0 1080 1080 0 0 0 11 0
444280 8 0 1160 1160 0 0 0 11 0
444290 8 0 1200 1200 0 0 0 11 0
444300 8 0 1248 1248 0 0 0 11 0
444310 8 0 1304 1304 0 0 0 11 0
444320 8 0 1368 1368 0 0 0 11 0
444330 8 0 1440 1440 0 0 0 11 0
444500 8 0 0 0 0 0 0 0 0
444600 8 0 0 0 0 0 0 0 0
444700 8 0 0 0 0 0 0 0 0
444800 8 0 0 0 0 0 0 0 0
444900 8 0 0 0 0 0 0 0 0
500000 8 0 3 3 0 0 0 0 0
500010 8 0 6 6 0 0 0 0 0
500020 8 0 9 9 0 0 0 0 0
500030 8 0 12 12 0 0 0 0 0
500040 8 0 16 16 0 0 0 0 0
500050 8 0 23 23 0 0 0 0 0
500060 8 0 32 32 0 0 0 0 0
500070 8 0 36 36 0 0 0 0 0
500080 8 0 48 48 0 0 0 0 0
500090 8 0 53 53 0 0 0 0 0
500100 8 0 58 58 0 0 0 0 0
500110 8 0 60 60 0 0 0 0 0
500120 8 0 63 63 0 0 0 0 0
500130 8 0 64 64 0 0 0 0 0
500140 8 0 66 66 0 0 0 0 0
500150 8 0 71 71 0 0 0 0 0
500160 8 0 78 78 0 0 0 0 0
500170 8 0 87 87 0 0 0 0 0
500180 8 0 105 105 0 0 0 0 0
500190 8 0 112 112 0 0 0 0 0
500200 8 0 132 132 0 0 0 0 0
500210 8 0 144 144 0 0 0 0 0
500220 8 0 160 160 0 0 0 0 0
500230 8 0 176 176 0 0 0 0 0
500240 8 0 192 192 0 0 0 0 0
500250 8 0 208 208 0 0 0 0 0
500260 8 0 224 224 0 0 0 0 0
500270 8 0 240 240 0 0 0 0 0
500280 8 0 256 256 0 0 0 0 0
500290 8 0 272 272 0 0 0 0 0
500300 8 0 288 288 0 0 0 0 0
500310 8 0 304 304 0 0 0 0 0
500320 8 0 320 320 0 0 0 0 0
555020 8 0 16 16 0 0 0 11 0
555030 8 0 23 23 0 0 0 11 0
555040 8 0 27 27 0 0 0 11 0
555050 8 0 33 33 0 0 0 11 0
555060 8 0 40 40 0 0 0 11 0
555070 8 0 52 52 0 0 0 11 0
555080 8 0 60 60 0 0 0 11 0
555090 8 0 76 76 0 0 0 11 0
555100 8 0 89 89 0 0 0 11 0
555110 8 0 132 132 0 0 0 11 0
555120 8 0 154 154 0 0 0 11 0
555130 8 0 204 204 0 0 0 11 0
555140 8 0 228 228 0 0 0 11 0
555150 8 0 278 278 0 0 0 11 0
555160 8 0 314 314 0 0 0 11 0
555170 8 0 390 390 0 0 0 11 0
555180 8 0 444 444 0 0 0 11 0
555190 8 0 536 536 0 0 0 11 0
555200 8 0 593 593 0 0 0 11 0
555210 8 0 734 734 0 0 0 11 0
555220 8 0 884 884 0 0 0 11 0
555230 8 0 960 960 0 0 0 11 0
555240 8 0 976 976 0 0 0 11 0
555250 8 0 1000 1000 0 0 0 11 0
555260 8 0 1032 1032 0 0 0 11 0
555270 8 0 1080 1080 0 0 0 11 0
555280 8 0 1160 1160 0 0 0 11 0
555290 8 0 1200 1200 0 0 0 11 0
555300 8 0 1248 1248 0 0 0 11 0
555310 8 0 1304 1304 0 0 0 11 0
555320 8 0 1368 1368 0 0 0 11 0
555330 8 0 1440 1440 0 0 0 11 0
900000 8 0 0 0 35 0 0 0 0
900010 8 0 0 0 48 0 0 0 0
900020 8 0 0 0 64 0 0 0 0
900030 8 0 0 0 90 0 0 0 0
900040 8 0 0 0 142 0 0 0 0
900050 8 0 0 0 155 0 0 0 0
900060 8 0 0 0 219 0 0 0 0
900070 8 0 0 0 268 0 0 0 0
900080 8 0 0 0 408 0 0 0 0
900090 8 0 0 0 520 0 0 0 0
111000 7 0 0 0 14 0 0 0 0
111010 7 0 0 0 21 0 0 0 0
111020 7 0 0 0 25 0 0 0 0
111030 7 0 0 0 36 0 0 0 0
111040 7 0 0 0 54 0 0 0 0
111050 7 0 0 0 67 0 0 0 0
111060 7 0 0 0 136 0 0 0 0
111070 7 0 0 0 245 0 0 0 0
111080 7 0 0 0 390 0 0 0 0
111090 7 0 0 0 644 0 0 0 0
111100 7 0 0 0 840 0 0 0 0
113100 7 0 0 0 840 0 0 0 0
114100 7 0 0 0 0 0 164 0 0
118100 7 0 0 0 840 0 0 0 0
113000 7 0 0 0 21 0 0 0 0
113010 7 0 0 0 36 0 0 0 0
113020 7 0 0 0 67 0 0 0 0
113030 7 0 0 0 116 0 0 0 0
113040 7 0 0 0 180 0 0 0 0
113050 7 0 0 0 245 0 0 0 0
113060 7 0 0 0 343 0 0 0 0
113070 7 0 0 0 470 0 0 0 0
113080 7 0 0 0 642 0 0 0 0
113090 7 0 0 0 775 0 0 0 0
114000 7 0 0 0 0 0 9 0 0
114010 7 0 0 0 0 0 13 0 0
114020 7 0 0 0 0 0 15 0 0
114030 7 0 0 0 0 0 24 0 0
114040 7 0 0 0 0 0 34 0 0
114050 7 0 0 0 0 0 38 0 0
114060 7 0 0 0 0 0 56 0 0
114070 7 0 0 0 0 0 94 0 0
114080 7 0 0 0 0 0 112 0 0
114090 7 0 0 0 0 0 143 0 0
117000 7 0 0 0 0 0 9 0 0
117010 7 0 0 0 0 0 13 0 0
117020 7 0 0 0 0 0 15 0 0
117030 7 0 0 0 0 0 24 0 0
117040 7 0 0 0 0 0 34 0 0
117050 7 0 0 0 0 0 38 0 0
117060 7 0 0 0 0 0 56 0 0
117070 7 0 0 0 0 0 94 0 0
117080 7 0 0 0 0 0 112 0 0
117090 7 0 0 0 0 0 143 0 0
118000 7 0 0 0 14 0 0 0 0
118010 7 0 0 0 21 0 0 0 0
118020 7 0 0 0 25 0 0 0 0
118030 7 0 0 0 36 0 0 0 0
118040 7 0 0 0 54 0 0 0 0
118050 7 0 0 0 67 0 0 0 0
118060 7 0 0 0 136 0 0 0 0
118070 7 0 0 0 245 0 0 0 0
118080 7 0 0 0 390 0 0 0 0
118090 7 0 0 0 644 0 0 0 0
120000 7 0 0 0 0 0 0 0 0
120020 7 167 0 0 16 0 0 0 0
120040 7 216 0 0 25 0 0 0 0
120060 7 265 0 0 36 0 0 0 0
120080 7 319 0 0 53 0 0 0 0
120090 7 353 0 0 67 0 0 0 0
120120 7 427 0 0 136 0 0 0 0
120150 7 521 0 0 245 0 0 0 0
120180 7 595 0 0 390 0 0 0 0
120210 7 709 0 0 644 0 0 0 0
121000 7 0 0 0 0 0 0 0 0
121020 7 167 0 0 0 0 9 0 0
